Taxid;Kingdom;Phylum;Class;Order;Family;Genus;Species;Annotation_type;Accession;Submitting_institution;Submitting_country;Submitting_continent;Submitting_region;South_or_north;Assembly_level;Contig_n50;Log_contig_n50;Display_name;Common_name;NCBI_rank;Our_rank;Assembly_length;Log_length;Submission_date;Sequencing_technology;Tech_coarse;Data_timepoint;Project_title
2006714;Eukaryota;Arthropoda;Insecta;Hymenoptera;Cynipidae;Synergus;Synergus itoensis;;GCA_904066005.1;NATURHISTORISKA RIKSMUSEET;Sweden;Europe;Europe;global_north;Scaffold;26320;4,42;P7705_101_v2;;SPECIES;species;266041981;8,42;02.09.20;N/A;none;2021_January;Sequencing of Synergus itoensis and Synergus gifuensis
452695;Eukaryota;Arthropoda;Insecta;Hymenoptera;Cynipidae;Synergus;Synergus japonicus;;GCA_900474275.1;INSTITUTE OF EVOLUTIONARY BIOLOGY;United Kingdom;Europe;Europe;global_north;Scaffold;55627;4,75;Synjap;;SPECIES;species;226414463;8,35;30.06.18;N/A;none;2021_January;Genome assemblies for: Whole genome data reveal the complex history of a diverse ecological community
331713;Eukaryota;Arthropoda;Insecta;Hymenoptera;Cynipidae;Synergus;Synergus umbraculus;;GCA_900474325.1;INSTITUTE OF EVOLUTIONARY BIOLOGY;United Kingdom;Europe;Europe;global_north;Scaffold;42371;4,63;Sumb;;SPECIES;species;235334141;8,37;30.06.18;N/A;none;2021_January;Genome assemblies for: Whole genome data reveal the complex history of a diverse ecological community
441921;Eukaryota;Arthropoda;Insecta;Hymenoptera;Diprionidae;Neodiprion;Neodiprion lecontei;GENOME_GFF;GCF_001263575.1;University of Kentucky;USA;North America;North America;global_north;Scaffold;87373;4,94;Nlec1.0;redheaded pine sawfly;SPECIES;species;239677193;8,38;10.08.15;Illumina HiSeq;short;2021_January;Neodiprion lecontei Genome sequencing and assembly
441929;Eukaryota;Arthropoda;Insecta;Hymenoptera;Diprionidae;Neodiprion;Neodiprion pinetum;;GCA_004916985.1;University of Kentucky;USA;North America;North America;global_north;Scaffold;15816;4,2;UKY_Npine_v1;white pine sawfly;SPECIES;species;269775091;8,43;26.04.19;Illumina HiSeq;short;2021_January;Neodiprion pinetum isolate:NP003.3g2 Genome sequencing and assembly
2808949;Eukaryota;Arthropoda;Insecta;Hymenoptera;Dryinidae;Gonatopus;Gonatopus flavifemur;;GCA_018340375.1;zhejiang university;China;Asia;Asia;global_south;Scaffold;35138189;7,55;Gfla_zju_1.0;;SPECIES;species;636540065;8,80;11.05.21;"Oxford Nanopore; Illumina HiSeq";long;2021_June;Gonatopus flavifemur Genome sequencing and assembly
29053;Eukaryota;Arthropoda;Insecta;Hymenoptera;Encyrtidae;Copidosoma;Copidosoma floridanum;GENOME_GFF;GCF_000648655.2;The i5k Initiative;USA;North America;North America;global_north;Scaffold;40744;4,61;Cflo_2.0;;SPECIES;species;553956141;8,74;12.12.17;Illumina;short;2021_January;Copidosoma floridanum Genome sequencing and assembly
2740161;Eukaryota;Arthropoda;Insecta;Hymenoptera;Eupelmidae;Anastatus;Anastatus disparis;;GCA_017163975.1;Anhui Normal University;China;Asia;Asia;global_south;Contig;5041440;6,70;ASM1716397v1;;SPECIES;species;939582303;8,97;04.03.21;Oxford Nanopore;long;2021_June;Anastatus disparis Genome sequencing and assembly
909778;Eukaryota;Arthropoda;Insecta;Hymenoptera;Eupelmidae;Eupelmus;Eupelmus annulatus;;GCA_900480025.1;INSTITUTE OF EVOLUTIONARY BIOLOGY;United Kingdom;Europe;Europe;global_north;Scaffold;28345;4,45;Eann;;SPECIES;species;314961079;8,5;01.07.18;N/A;none;2021_January;Genome assemblies for: Whole genome data reveal the complex history of a diverse ecological community
310279;Eukaryota;Arthropoda;Insecta;Hymenoptera;Eupelmidae;Eupelmus;Eupelmus urozonus;;GCA_900480035.1;INSTITUTE OF EVOLUTIONARY BIOLOGY;United Kingdom;Europe;Europe;global_north;Scaffold;17904;4,25;Euro;;SPECIES;species;376747980;8,58;06.07.18;N/A;none;2021_January;Genome assemblies for: Whole genome data reveal the complex history of a diverse ecological community
1172129;Eukaryota;Arthropoda;Insecta;Hymenoptera;Eurytomidae;Eurytoma;Eurytoma adleriae;;GCA_900480045.1;INSTITUTE OF EVOLUTIONARY BIOLOGY;United Kingdom;Europe;Europe;global_north;Scaffold;34678;4,54;Eadl;;SPECIES;species;314665288;8,5;05.12.18;N/A;none;2021_January;Genome assemblies for: Whole genome data reveal the complex history of a diverse ecological community
261815;Eukaryota;Arthropoda;Insecta;Hymenoptera;Eurytomidae;Eurytoma;Eurytoma brunniventris;;GCA_900475205.1;INSTITUTE OF EVOLUTIONARY BIOLOGY;United Kingdom;Europe;Europe;global_north;Scaffold;12988;4,11;Ebru;;SPECIES;species;321460311;8,51;05.12.18;N/A;none;2021_January;Genome assemblies for: Whole genome data reveal the complex history of a diverse ecological community
1922239;Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Ganaspis;Ganaspis brasiliensis;;GCA_009823575.1;Universite Lyon 1;France;Europe;Europe;global_north;Scaffold;4255;3,63;CNRS_Gbra_1.0;;SPECIES;species;821362844;8,91;31.12.19;Illumina HiSeq;short;2021_January;Ganaspis brasiliensis strain:Va Genome sequencing and assembly
2665449;Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Ganaspis;Ganaspis sp. Gsp50;;GCA_011057455.1;Universite Lyon 1;France;Europe;Europe;global_north;Scaffold;5425;3,73;ASM1105745v1;;SPECIES;species;530293777;8,72;02.03.20;Illumina HiSeq;short;2021_January;Ganaspis sp. Gsp50 Genome sequencing and assembly
63433;Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Leptopilina;Leptopilina boulardi;;GCA_011634795.1;CSIR - Centre for Cellular and Molecular Biology;India;Asia;SE Asia;global_south;Scaffold;185141;5,27;ASM1163479v1;;SPECIES;species;375718377;8,57;23.03.20;"Illumina HiSeq; PacBio";long;2021_January;Leptopilina boulardi isolate:Lb17 Genome sequencing and assembly
63434;Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Leptopilina;Leptopilina clavipes;;GCA_001855655.1;Leiden University Medical Center;Netherlands;Europe;Europe;global_north;Scaffold;8276;3,92;ASM185565v1;;SPECIES;species;255343917;8,41;28.10.16;"Illumina HiSeq; PacBio";long;2021_January;Leptopilina clavipes strain:GBW and endosymbiont Genome sequencing and assembly
63436;Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Leptopilina;Leptopilina heterotoma;;GCA_015476425.1;Institute of Plant Physiology and Ecology,SIBS,CAS;China;Asia;Asia;global_south;Contig;2183205;6,34;ASM1547642v1;;SPECIES;species;484694486;8,69;15.11.20;PacBio Sequel;long;2021_January;Genome and transcriptome sequencing data of Leptopilina heterotoma
2715315;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex charruanus;GENOME_GFF;GCA_017607545.1;BGI;China;Asia;Asia;global_south;Scaffold;34925;4,54;ASM1760754v1;;SPECIES;species;296539234;8,47;29.03.21;Complete Genomics;short;2021_June;Project of the leaf-cutting ants
103372;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex echinatior;GENOME_GFF;GCF_000204515.1;Beijing Genomics Institute, Shenzhen;China;Asia;Asia;global_south;Scaffold;80630;4,91;Aech_3.9;Panamanian leafcutter ant;SPECIES;species;295944863;8,47;03.05.11;Illumina HiSeq 2000;short;2021_January;Acromyrmex echinatior genome sequencing project.
230685;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex heyeri;GENOME_GFF;GCA_017607565.1;BGI;China;Asia;Asia;global_south;Scaffold;10811;4,03;ASM1760756v1;;SPECIES;species;295598610;8,47;29.03.21;Complete Genomics;short;2021_June;Project of the leaf-cutting ants
230686;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex insinuator;GENOME_GFF;GCA_017607455.1;BGI;China;Asia;Asia;global_south;Scaffold;39949;4,60;ASM1760745v1;;SPECIES;species;294656391;8,47;29.03.21;Complete Genomics;short;2021_June;Project of the leaf-cutting ants
602585;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Aphaenogaster;Aphaenogaster ashmeadi;;GCA_003063805.1;Harvard University;USA;North America;North America;global_north;Scaffold;21672;4,34;AZXXQ;;SPECIES;species;310333780;8,49;23.04.18;Illumina Hi-Seq 2500;short;2021_January;Draft Aphaenogaster genomes
602633;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Aphaenogaster;Aphaenogaster floridana;;GCA_003063835.1;Harvard University;USA;North America;North America;global_north;Scaffold;23448;4,37;AZXXR;;SPECIES;species;382861007;8,58;23.04.18;Illumina Hi-Seq 2500;short;2021_January;Draft Aphaenogaster genomes
602636;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Aphaenogaster;Aphaenogaster fulva;;GCA_003063765.1;Harvard University;USA;North America;North America;global_north;Scaffold;15753;4,2;AZXXP;;SPECIES;species;346134187;8,54;23.04.18;Illumina Hi-Seq 2500;short;2021_January;Draft Aphaenogaster genomes
602682;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Aphaenogaster;Aphaenogaster miamiana;;GCA_003063725.1;Harvard University;USA;North America;North America;global_north;Scaffold;20738;4,32;AZXXO;;SPECIES;species;342642954;8,53;23.04.18;Illumina Hi-Seq 2500;short;2021_January;Draft Aphaenogaster genomes
602698;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Aphaenogaster;Aphaenogaster picea;;GCA_003063865.1;Harvard University;USA;North America;North America;global_north;Scaffold;15430;4,19;AZXXN;;SPECIES;species;386044929;8,59;23.04.18;Illumina Hi-Seq 2500;short;2021_January;Draft Aphaenogaster genomes
500656;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Aphaenogaster;Aphaenogaster rudis;;GCA_003063745.1;Harvard University;USA;North America;North America;global_north;Scaffold;18941;4,28;AZXXM;;SPECIES;species;429703865;8,63;23.04.18;Illumina Hi-Seq 2500;short;2021_January;Draft Aphaenogaster genomes
12957;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Atta;Atta cephalotes;GENOME_GFF;GCF_000143395.1;Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine;USA;North America;North America;global_north;Scaffold;14798;4,17;Attacep1.0;;SPECIES;species;317671980;8,5;06.07.10;454 Titanium including shotgun, 8-kbp and 20-kbp paired-end sequencing datasets;short;2021_January;Atta cephalotes genome sequencing project
520822;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Atta;Atta colombica;GENOME_GFF;GCF_001594045.1;BGI;China;Asia;Asia;global_south;Scaffold;15290;4,18;Acol1.0;;SPECIES;species;291257934;8,46;25.03.16;Illumina HiSeq;short;2021_January;Atta colombica isolate:Treedump-2 Genome sequencing and assembly
493209;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Atta;Atta texana;;GCA_004480015.1;University of Texas at Austin;USA;North America;North America;global_north;Scaffold;6806;3,83;UT_Atex_0.2;;SPECIES;species;286872587;8,46;27.03.19;Illumina HiSeq;short;2021_January;Atta texana isolate:BFLM02 Genome sequencing and assembly
104421;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Camponotus;Camponotus floridanus;GENOME_GFF;GCF_003227725.1;University of Pennsylvania;USA;North America;North America;global_north;Scaffold;1278439;6,11;Cflo_v7.5;Florida carpenter ant;SPECIES;species;284009182;8,45;14.06.18;PacBio;long;2021_January;Resequencing and reassembly of Harpegnathos saltator and Camponotus genomes using PacBio sequencing
1086592;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Cataglyphis;Cataglyphis hispanica;;GCA_004195275.1;Universite Libre de Bruxelles;Belgium;Europe;Europe;global_north;Scaffold;11959;4,08;ASM419527v1;;SPECIES;species;198942706;8,3;15.02.19;Illumina HiSeq;short;2021_January;Evolution of hybridogenetic lineages in Cataglyphis ants
72791;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Cataglyphis;Cataglyphis niger;;GCA_004329405.1;University of Haifa;Israel;Asia;Middle East;global_north;Scaffold;15276;4,18;Cnig_gn1;desert ant;SPECIES;species;295977620;8,47;06.03.19;Illumina HiSeq;short;2021_January;Cataglyphis niger isolate:BZT_M4B Genome sequencing and assembly
531929;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Crematogaster;Crematogaster levior;;GCA_901521435.1;Senckenber Biodiversity and Climate Research Centre Frankfurt;Germany;Europe;Europe;global_north;Scaffold;255727;5,41;Clev_1.0;;SPECIES;species;326199551;8,51;16.07.19;N/A;none;2021_January;Assembly and functional annotation of the Crematogaster levior genome
456900;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Cyphomyrmex;Cyphomyrmex costatus;GENOME_GFF;GCF_001594065.1;BGI;China;Asia;Asia;global_south;Scaffold;74312;4,87;Ccosl1.0;;SPECIES;species;300316566;8,48;25.03.16;Illumina HiSeq;short;2021_January;Cyphomyrmex costatus isolate:MS0001 Genome sequencing and assembly
609295;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Dinoponera;Dinoponera quadriceps;GENOME_GFF;GCF_001313825.1;CRG-Centre for Genomic Regulation;Spain;Europe;Europe;global_north;Scaffold;29911;4,48;ASM131382v1;;SPECIES;species;259665865;8,41;13.10.15;Illumina HiSeq;short;2021_January;Dinoponera quadriceps isolate:SergipeBrazil2010 Genome sequencing and assembly
72781;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;Formica exsecta;GENOME_GFF;GCF_003651465.1;Centre of Excellence in Biological interactions, University of Helsinki;Finland;Europe;Europe;global_north;Scaffold;24299;4,39;ASM365146v1;;SPECIES;species;277633851;8,44;15.10.18;Illumina HiSeq;short;2021_January;Formica exsecta isolate:Colony F162 Genome sequencing and assembly
208979;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;Formica selysi;;GCA_009859135.1;University of California Riverside;USA;North America;North America;global_north;Chromosome;5698920;6,76;ASM985913v1;;SPECIES;species;290452129;8,46;14.01.20;PacBio;long;2021_January;Formica selysi isolate:DE90_pool_M Genome sequencing and assembly
610380;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Harpegnathos;Harpegnathos saltator;GENOME_GFF;GCF_003227715.1;University of Pennsylvania;USA;North America;North America;global_north;Scaffold;911506;5,96;Hsal_v8.5;Jerdon's jumping ant;SPECIES;species;334536844;8,52;14.06.18;PacBio;long;2021_January;Resequencing and reassembly of Harpegnathos saltator and Camponotus genomes using PacBio sequencing
67767;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Lasius;Lasius niger;GENOME_GFF;GCA_001045655.1;Lomonosov Moscow State University;Russia;Europe;Europe;global_north;Scaffold;17048;4,23;ASM104565v1;;SPECIES;species;236236391;8,37;02.07.15;Illumina HiSeq;short;2021_January;Lasius niger Genome sequencing and assembly
83485;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Linepithema;Linepithema humile;GENOME_GFF;GCF_000217595.1;The Ant Genomics Consortium;USA;North America;North America;global_north;Scaffold;35858;4,55;Lhum_UMD_V04;Argentine ant;SPECIES;species;219500750;8,34;10.06.11;"454; Illumina";short;2021_January;Linepithema humile genome sequencing project
307658;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Monomorium;Monomorium pharaonis;GENOME_GFF;GCF_013373865.1;BGI;China;Asia;Asia;global_south;Chromosome;1861574;6,27;ASM1337386v2;pharaoh ant;SPECIES;species;325506644;8,51;14.08.20;PacBio Sequel;long;2021_January;Monomorium pharaonis Genome sequencing and assembly
613905;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Nylanderia;Nylanderia fulva;GENOME_GFF;GCF_005281655.1;Global Ant Genomics Alliance;USA;North America;North America;global_north;Scaffold;320712;5,51;TAMU_Nfulva_1.0;;SPECIES;species;375107333;8,57;13.05.19;"Illumina MiSeq; Illumina TruSeq Synthetic Long-Read; Oxford Nanopore MinION; PacBio Sequel";long;2021_January;Nylanderia fulva isolate:TAMU-Nful-2015 Genome sequencing and assembly
486640;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Odontomachus;Odontomachus brunneus;GENOME_GFF;GCF_010583005.1;University of Illinois at Urbana-Champaign;USA;North America;North America;global_north;Scaffold;22002;4,34;Obru_v1;;SPECIES;species;393036571;8,59;13.02.20;Illumina HiSeq;short;2021_January;Odontomachus brunneus whole genome sequencing
2015173;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Ooceraea;Ooceraea biroi;GENOME_GFF;GCF_003672135.1;The Rockefeller University;USA;North America;North America;global_north;Chromosome;3735272;6,57;Obir_v5.4;clonal raider ant;SPECIES;species;223876465;8,35;23.10.18;"PacBio; Oxford Nanopore; Illumina NextSeq";long;2021_January;Long read sequencing of the clonal raider ant genome
144034;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pogonomyrmex;Pogonomyrmex barbatus;GENOME_GFF;GCF_000187915.1;The Ant Genomics Consortium;USA;North America;North America;global_north;Scaffold;11605;4,06;Pbar_UMD_V03;red harvester ant;SPECIES;species;235645958;8,37;04.02.11;454;short;2021_January;Pogonomyrmex barbatus genome sequencing project
144036;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pogonomyrmex;Pogonomyrmex californicus;;GCA_017141365.1;University of Muenster WWU;Germany;Europe;Europe;global_north;Scaffold;36058;4,56;WWU_Pcal_1.0;;SPECIES;species;241054575;8,38;02.03.21;10x Genomics;short;2021_June;Pogonomyrmex californicus Genome Assembly
621737;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudoatta;Pseudoatta argentina;GENOME_GFF;GCA_017607525.1;BGI;China;Asia;Asia;global_south;Scaffold;18031;4,26;ASM1760752v1;;SPECIES;species;280199293;8,45;29.03.21;Complete Genomics;short;2021_June;Project of the leaf-cutting ants
292152;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Pseudomyrmex concolor;;GCA_014839585.1;Field Museum of Natural History;USA;North America;North America;global_north;Scaffold;14566;4,16;ASM1483958v1;;SPECIES;species;196807752;8,29;30.09.20;Illumina;short;2021_January;Pseudomyrmex gracilis Genome sequencing and assembly
292154;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Pseudomyrmex cubaensis;;GCA_014825685.1;Field Museum of Natural History;USA;North America;North America;global_north;Scaffold;33812;4,53;ASM1482568v1;;SPECIES;species;204624832;8,31;30.09.20;Illumina;short;2021_January;Pseudomyrmex gracilis Genome sequencing and assembly
292155;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Pseudomyrmex dendroicus;;GCA_014825645.1;Field Museum of Natural History;USA;North America;North America;global_north;Scaffold;19353;4,29;ASM1482564v1;;SPECIES;species;206595161;8,32;30.09.20;Illumina;short;2021_January;Pseudomyrmex gracilis Genome sequencing and assembly
600709;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Pseudomyrmex elongatus;;GCA_014825605.1;Field Museum of Natural History;USA;North America;North America;global_north;Scaffold;24312;4,39;ASM1482560v1;;SPECIES;species;244058880;8,39;30.09.20;Illumina;short;2021_January;Pseudomyrmex gracilis Genome sequencing and assembly
292159;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Pseudomyrmex flavicornis;;GCA_014825475.1;Field Museum of Natural History;USA;North America;North America;global_north;Scaffold;35663;4,55;ASM1482547v1;;SPECIES;species;198472643;8,3;30.09.20;Illumina;short;2021_January;Pseudomyrmex gracilis Genome sequencing and assembly
219809;Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Pseudomyrmex gracilis;GENOME_GFF;GCF_002006095.1;Field Museum of Natural History;USA;North America;North America;global_north;Scaffold;38830;4,59;ASM200609v1;;SPECIES;species;282776121;8,45;23.02.17;Illumina HiSeq;short;2021_January;Pseudomyrmex gracilis Genome sequencing and assembly
